id_subsistema,ear_data,ear_max_subsistema,ear_verif_subsistema_mwmes,ear_verif_subsistema_percentual,verif_max_ratio
NE,2013-10-19,51809.0,13932.0,26.88999939,54.13970639753221
N,2013-10-19,15041.0,6151.0,40.90000153,54.13970639753221
SE/CO,2013-10-19,200625.0,94460.0,47.08000183,54.13970639753221
S,2013-10-19,20100.0,18746.0,93.26000214,54.13970639753221
NE,2013-10-20,51809.0,13990.0,27.0,54.13970639753221
N,2013-10-20,15041.0,6106.0,40.59999847,54.13970639753221
SE/CO,2013-10-20,200625.0,94446.0,47.08000183,54.13970639753221
S,2013-10-20,20100.0,18742.0,93.23999786,54.13970639753221
NE,2013-10-21,51809.0,13706.0,26.45999908,54.13970639753221
N,2013-10-21,15041.0,6015.0,39.99000168,54.13970639753221
SE/CO,2013-10-21,200625.0,93986.0,46.84999847,54.13970639753221
S,2013-10-21,20100.0,18710.0,93.08999634,54.13970639753221
NE,2013-10-22,51809.0,13669.0,26.37999916,54.13970639753221
N,2013-10-22,15041.0,5930.0,39.43000031,54.13970639753221
SE/CO,2013-10-22,200625.0,93678.0,46.68999863,54.13970639753221
S,2013-10-22,20100.0,18644.0,92.76000214,54.13970639753221
NE,2013-10-23,51809.0,13408.0,25.87999916,54.13970639753221
N,2013-10-23,15041.0,5872.0,39.04000092,54.13970639753221
SE/CO,2013-10-23,200625.0,93371.0,46.54000092,54.13970639753221
S,2013-10-23,20100.0,18530.0,92.19000244,54.13970639753221
NE,2013-10-24,51809.0,13456.0,25.96999931,54.13970639753221
N,2013-10-24,15041.0,5811.0,38.63000107,54.13970639753221
SE/CO,2013-10-24,200625.0,93012.0,46.36000061,54.13970639753221
S,2013-10-24,20100.0,18630.0,92.69000244,54.13970639753221
NE,2013-10-25,51809.0,13403.0,25.87000084,54.13970639753221
N,2013-10-25,15041.0,5754.0,38.25999832,54.13970639753221
SE/CO,2013-10-25,200625.0,92696.0,46.20000076,54.13970639753221
S,2013-10-25,20100.0,18749.0,93.27999878,54.13970639753221
NE,2013-10-26,51809.0,13337.0,25.73999977,54.13970639753221
N,2013-10-26,15041.0,5722.0,38.04000092,54.13970639753221
SE/CO,2013-10-26,200625.0,92458.0,46.09000015,54.13970639753221
S,2013-10-26,20100.0,18820.0,93.62999725,54.13970639753221
NE,2013-10-27,51809.0,13352.0,25.77000046,54.13970639753221
N,2013-10-27,15041.0,5694.0,37.86000061,54.13970639753221
SE/CO,2013-10-27,200625.0,92160.0,45.93999863,54.13970639753221
S,2013-10-27,20100.0,19056.0,94.80999756,54.13970639753221
NE,2013-10-28,51809.0,13363.0,25.79000092,54.13970639753221
N,2013-10-28,15041.0,5648.0,37.54999924,54.13970639753221
SE/CO,2013-10-28,200625.0,91727.0,45.72000122,54.13970639753221
S,2013-10-28,20100.0,19114.0,95.09999847,54.13970639753221
NE,2013-10-29,51809.0,13152.0,25.38999939,54.13970639753221
N,2013-10-29,15041.0,5597.0,37.20999908,54.13970639753221
SE/CO,2013-10-29,200625.0,91288.0,45.5,54.13970639753221
S,2013-10-29,20100.0,19054.0,94.80000305,54.13970639753221
NE,2013-10-30,51809.0,13037.0,25.15999985,54.13970639753221
N,2013-10-30,15041.0,5548.0,36.88999939,54.13970639753221
SE/CO,2013-10-30,200625.0,90835.0,45.27999878,54.13970639753221
S,2013-10-30,20100.0,18969.0,94.37000275,54.13970639753221
NE,2013-10-31,51809.0,12936.0,24.96999931,54.13970639753221
N,2013-10-31,15041.0,5506.0,36.61000061,54.13970639753221
SE/CO,2013-10-31,200625.0,90418.0,45.06999969,54.13970639753221
S,2013-10-31,20100.0,18857.0,93.81999969,54.13970639753221
NE,2013-11-01,51809.0,12842.0,24.79000092,54.13970639753221
N,2013-11-01,15041.0,5470.0,36.36999893,54.13970639753221
SE/CO,2013-11-01,200625.0,90031.0,44.88000107,54.13970639753221
S,2013-11-01,20100.0,18702.0,93.05000305,54.13970639753221
NE,2013-11-02,51809.0,12848.0,24.79999924,54.13970639753221
N,2013-11-02,15041.0,5459.0,36.29000092,54.13970639753221
SE/CO,2013-11-02,200625.0,89956.0,44.84000015,54.13970639753221
S,2013-11-02,20100.0,18605.0,92.55999756,54.13970639753221
NE,2013-11-03,51809.0,12793.0,24.69000053,54.13970639753221
N,2013-11-03,15041.0,5447.0,36.20999908,54.13970639753221
SE/CO,2013-11-03,200625.0,89800.0,44.75999832,54.13970639753221
S,2013-11-03,20100.0,18556.0,92.31999969,54.13970639753221
NE,2013-11-04,51809.0,12799.0,24.70000076,54.13970639753221
N,2013-11-04,15041.0,5414.0,36.0,54.13970639753221
SE/CO,2013-11-04,200625.0,89244.0,44.47999954,54.13970639753221
S,2013-11-04,20100.0,18416.0,91.62000275,54.13970639753221
NE,2013-11-05,51809.0,12683.0,24.47999954,54.13970639753221
N,2013-11-05,15041.0,5390.0,35.84000015,54.13970639753221
SE/CO,2013-11-05,200625.0,88801.0,44.25999832,54.13970639753221
S,2013-11-05,20100.0,18247.0,90.77999878,54.13970639753221
NE,2013-11-06,51809.0,12618.0,24.35000038,54.13970639753221
N,2013-11-06,15041.0,5357.0,35.61999893,54.13970639753221
SE/CO,2013-11-06,200625.0,88538.0,44.13000107,54.13970639753221
S,2013-11-06,20100.0,18066.0,89.87999725,54.13970639753221
NE,2013-11-07,51809.0,12476.0,24.07999992,54.13970639753221
N,2013-11-07,15041.0,5321.0,35.38000107,54.13970639753221
SE/CO,2013-11-07,200625.0,88383.0,44.04999924,54.13970639753221
S,2013-11-07,20100.0,17872.0,88.91999817,54.13970639753221
NE,2013-11-08,51809.0,12502.0,24.12999916,54.13970639753221
N,2013-11-08,15041.0,5278.0,35.09000015,54.13970639753221
SE/CO,2013-11-08,200625.0,88221.0,43.97000122,54.13970639753221
S,2013-11-08,20100.0,17659.0,87.86000061,54.13970639753221
NE,2013-11-09,51809.0,12430.0,23.98999977,54.13970639753221
N,2013-11-09,15041.0,5251.0,34.90999985,54.13970639753221
SE/CO,2013-11-09,200625.0,88134.0,43.93000031,54.13970639753221
S,2013-11-09,20100.0,17481.0,86.97000122,54.13970639753221
NE,2013-11-10,51809.0,12363.0,23.86000061,54.13970639753221
N,2013-11-10,15041.0,5244.0,34.86999893,54.13970639753221
SE/CO,2013-11-10,200625.0,88155.0,43.93999863,54.13970639753221
S,2013-11-10,20100.0,17343.0,86.27999878,54.13970639753221
NE,2013-11-11,51809.0,12236.0,23.62000084,54.13970639753221
N,2013-11-11,15041.0,5222.0,34.72000122,54.13970639753221
SE/CO,2013-11-11,200625.0,87607.0,43.66999817,54.13970639753221
S,2013-11-11,20100.0,17197.0,85.55999756,54.13970639753221
NE,2013-11-12,51809.0,12156.0,23.45999908,54.13970639753221
N,2013-11-12,15041.0,5201.0,34.58000183,54.13970639753221
SE/CO,2013-11-12,200625.0,87128.0,43.43000031,54.13970639753221
S,2013-11-12,20100.0,17054.0,84.84999847,54.13970639753221
NE,2013-11-13,51809.0,12009.0,23.18000031,54.13970639753221
N,2013-11-13,15041.0,5178.0,34.43000031,54.13970639753221
SE/CO,2013-11-13,200625.0,86769.0,43.25,54.13970639753221
S,2013-11-13,20100.0,16918.0,84.16999817,54.13970639753221
NE,2013-11-14,51809.0,11993.0,23.14999962,54.13970639753221
N,2013-11-14,15041.0,5172.0,34.38999939,54.13970639753221
SE/CO,2013-11-14,200625.0,86422.0,43.08000183,54.13970639753221
S,2013-11-14,20100.0,16738.0,83.26999664,54.13970639753221
NE,2013-11-15,51809.0,11940.0,23.04999924,54.13970639753221
N,2013-11-15,15041.0,5179.0,34.43000031,54.13970639753221
SE/CO,2013-11-15,200625.0,86236.0,42.97999954,54.13970639753221
S,2013-11-15,20100.0,16626.0,82.72000122,54.13970639753221
NE,2013-11-16,51809.0,11888.0,22.95000076,54.13970639753221
N,2013-11-16,15041.0,5177.0,34.41999817,54.13970639753221
SE/CO,2013-11-16,200625.0,86004.0,42.86999893,54.13970639753221
S,2013-11-16,20100.0,16544.0,82.30999756,54.13970639753221
NE,2013-11-17,51809.0,11832.0,22.84000015,54.13970639753221
N,2013-11-17,15041.0,5181.0,34.45000076,54.13970639753221
SE/CO,2013-11-17,200625.0,85839.0,42.79000092,54.13970639753221
S,2013-11-17,20100.0,16500.0,82.08999634,54.13970639753221
NE,2013-11-18,51809.0,11677.0,22.54000092,54.13970639753221
N,2013-11-18,15041.0,5166.0,34.34999847,54.13970639753221
SE/CO,2013-11-18,200625.0,85352.0,42.54000092,54.13970639753221
S,2013-11-18,20100.0,16315.0,81.16999817,54.13970639753221
NE,2013-11-19,51809.0,11613.0,22.42000008,54.13970639753221
N,2013-11-19,15041.0,5138.0,34.15999985,54.13970639753221
SE/CO,2013-11-19,200625.0,84913.0,42.31999969,54.13970639753221
S,2013-11-19,20100.0,16088.0,80.04000092,54.13970639753221
NE,2013-11-20,51809.0,11535.0,22.26000023,54.13970639753221
N,2013-11-20,15041.0,5125.0,34.06999969,54.13970639753221
SE/CO,2013-11-20,200625.0,84589.0,42.15999985,54.13970639753221
S,2013-11-20,20100.0,15927.0,79.23999786,54.13970639753221
NE,2013-11-21,51809.0,11390.0,21.97999954,54.13970639753221
N,2013-11-21,15041.0,5105.0,33.93999863,54.13970639753221
SE/CO,2013-11-21,200625.0,84146.0,41.93999863,54.13970639753221
S,2013-11-21,20100.0,15770.0,78.45999908,54.13970639753221
NE,2013-11-22,51809.0,11360.0,21.93000031,54.13970639753221
N,2013-11-22,15041.0,5090.0,33.84000015,54.13970639753221
SE/CO,2013-11-22,200625.0,83722.0,41.72999954,54.13970639753221
S,2013-11-22,20100.0,15611.0,77.66999817,54.13970639753221
NE,2013-11-23,51809.0,11286.0,21.78000069,54.13970639753221
N,2013-11-23,15041.0,5085.0,33.81000137,54.13970639753221
SE/CO,2013-11-23,200625.0,83578.0,41.65999985,54.13970639753221
S,2013-11-23,20100.0,15501.0,77.12000275,54.13970639753221
NE,2013-11-24,51809.0,11344.0,21.89999962,54.13970639753221
N,2013-11-24,15041.0,5106.0,33.95000076,54.13970639753221
SE/CO,2013-11-24,200625.0,83636.0,41.68999863,54.13970639753221
S,2013-11-24,20100.0,15484.0,77.04000092,54.13970639753221
NE,2013-11-25,51809.0,11395.0,21.98999977,54.13970639753221
N,2013-11-25,15041.0,5094.0,33.86999893,54.13970639753221
SE/CO,2013-11-25,200625.0,83292.0,41.52000046,54.13970639753221
S,2013-11-25,20100.0,15315.0,76.19000244,54.13970639753221
NE,2013-11-26,51809.0,11348.0,21.89999962,54.13970639753221
N,2013-11-26,15041.0,5077.0,33.75,54.13970639753221
SE/CO,2013-11-26,200625.0,83287.0,41.50999832,54.13970639753221
S,2013-11-26,20100.0,15155.0,75.40000153,54.13970639753221
NE,2013-11-27,51809.0,11400.0,22.0,54.13970639753221
N,2013-11-27,15041.0,5062.0,33.65000153,54.13970639753221
SE/CO,2013-11-27,200625.0,83394.0,41.56999969,54.13970639753221
S,2013-11-27,20100.0,14998.0,74.62000275,54.13970639753221
NE,2013-11-28,51809.0,11466.0,22.12999916,54.13970639753221
N,2013-11-28,15041.0,5051.0,33.58000183,54.13970639753221
SE/CO,2013-11-28,200625.0,83423.0,41.58000183,54.13970639753221
S,2013-11-28,20100.0,14845.0,73.86000061,54.13970639753221
NE,2013-11-29,51809.0,11592.0,22.37000084,54.13970639753221
N,2013-11-29,15041.0,5039.0,33.5,54.13970639753221
SE/CO,2013-11-29,200625.0,83441.0,41.59000015,54.13970639753221
S,2013-11-29,20100.0,14709.0,73.18000031,54.13970639753221
NE,2013-11-30,51809.0,11530.0,22.25,54.13970639753221
N,2013-11-30,15041.0,5041.0,33.52000046,54.13970639753221
SE/CO,2013-11-30,200625.0,83513.0,41.63000107,54.13970639753221
S,2013-11-30,20100.0,14618.0,72.73000336,54.13970639753221
NE,2013-12-01,51809.0,11522.0,22.23999977,54.13970639753221
N,2013-12-01,15041.0,5057.0,33.61999893,54.13970639753221
SE/CO,2013-12-01,200625.0,83919.0,41.83000183,54.13970639753221
S,2013-12-01,20100.0,14575.0,72.51000214,54.13970639753221
NE,2013-12-02,51809.0,11501.0,22.20000076,54.13970639753221
N,2013-12-02,15041.0,5053.0,33.59999847,54.13970639753221
SE/CO,2013-12-02,200625.0,83907.0,41.81999969,54.13970639753221
S,2013-12-02,20100.0,14522.0,72.25,54.13970639753221
NE,2013-12-03,51809.0,11484.0,22.17000008,54.13970639753221
N,2013-12-03,15041.0,5067.0,33.68999863,54.13970639753221
SE/CO,2013-12-03,200625.0,84017.0,41.88000107,54.13970639753221
S,2013-12-03,20100.0,14386.0,71.56999969,54.13970639753221
NE,2013-12-04,51809.0,11488.0,22.17000008,54.13970639753221
N,2013-12-04,15041.0,5081.0,33.77999878,54.13970639753221
SE/CO,2013-12-04,200625.0,84076.0,41.90999985,54.13970639753221
S,2013-12-04,20100.0,14222.0,70.76000214,54.13970639753221
NE,2013-12-05,51809.0,11437.0,22.07999992,54.13970639753221
N,2013-12-05,15041.0,5085.0,33.81000137,54.13970639753221
SE/CO,2013-12-05,200625.0,83988.0,41.86000061,54.13970639753221
S,2013-12-05,20100.0,14122.0,70.26000214,54.13970639753221
NE,2013-12-06,51809.0,11562.0,22.31999969,54.13970639753221
N,2013-12-06,15041.0,5079.0,33.77000046,54.13970639753221
SE/CO,2013-12-06,200625.0,84016.0,41.88000107,54.13970639753221
S,2013-12-06,20100.0,14117.0,70.23000336,54.13970639753221
NE,2013-12-07,51809.0,11654.0,22.48999977,54.13970639753221
N,2013-12-07,15041.0,5113.0,33.99000168,54.13970639753221
SE/CO,2013-12-07,200625.0,84062.0,41.90000153,54.13970639753221
S,2013-12-07,20100.0,14107.0,70.18000031,54.13970639753221
NE,2013-12-08,51809.0,11749.0,22.68000031,54.13970639753221
N,2013-12-08,15041.0,5131.0,34.11000061,54.13970639753221
SE/CO,2013-12-08,200625.0,84089.0,41.90999985,54.13970639753221
S,2013-12-08,20100.0,14143.0,70.36000061,54.13970639753221
NE,2013-12-09,51809.0,11759.0,22.70000076,54.13970639753221
N,2013-12-09,15041.0,5124.0,34.06999969,54.13970639753221
SE/CO,2013-12-09,200625.0,83799.0,41.77000046,54.13970639753221
S,2013-12-09,20100.0,14047.0,69.88999939,54.13970639753221
NE,2013-12-10,51809.0,11863.0,22.89999962,54.13970639753221
N,2013-12-10,15041.0,5096.0,33.88000107,54.13970639753221
SE/CO,2013-12-10,200625.0,83692.0,41.72000122,54.13970639753221
S,2013-12-10,20100.0,13970.0,69.5,54.13970639753221
NE,2013-12-11,51809.0,11953.0,23.06999969,54.13970639753221
N,2013-12-11,15041.0,5082.0,33.79000092,54.13970639753221
SE/CO,2013-12-11,200625.0,83687.0,41.70999908,54.13970639753221
S,2013-12-11,20100.0,13864.0,68.98000336,54.13970639753221
NE,2013-12-12,51809.0,11990.0,23.13999939,54.13970639753221
N,2013-12-12,15041.0,5078.0,33.75999832,54.13970639753221
SE/CO,2013-12-12,200625.0,83856.0,41.79999924,54.13970639753221
S,2013-12-12,20100.0,13738.0,68.34999847,54.13970639753221
NE,2013-12-13,51809.0,12241.0,23.62999916,54.13970639753221
N,2013-12-13,15041.0,5083.0,33.79000092,54.13970639753221
SE/CO,2013-12-13,200625.0,83919.0,41.83000183,54.13970639753221
S,2013-12-13,20100.0,13607.0,67.69999695,54.13970639753221
NE,2013-12-14,51809.0,12327.0,23.79000092,54.13970639753221
N,2013-12-14,15041.0,5100.0,33.90999985,54.13970639753221
SE/CO,2013-12-14,200625.0,84111.0,41.91999817,54.13970639753221
S,2013-12-14,20100.0,13507.0,67.19999695,54.13970639753221
NE,2013-12-15,51809.0,12692.0,24.5,54.13970639753221
N,2013-12-15,15041.0,5136.0,34.15000153,54.13970639753221
SE/CO,2013-12-15,200625.0,84227.0,41.97999954,54.13970639753221
S,2013-12-15,20100.0,13511.0,67.22000122,54.13970639753221
NE,2013-12-16,51809.0,12837.0,24.78000069,54.13970639753221
N,2013-12-16,15041.0,5124.0,34.06999969,54.13970639753221
SE/CO,2013-12-16,200625.0,84207.0,41.97000122,54.13970639753221
S,2013-12-16,20100.0,13396.0,66.65000153,54.13970639753221
NE,2013-12-17,51809.0,12990.0,25.06999969,54.13970639753221
N,2013-12-17,15041.0,5123.0,34.06000137,54.13970639753221
SE/CO,2013-12-17,200625.0,84318.0,42.02999878,54.13970639753221
S,2013-12-17,20100.0,13236.0,65.84999847,54.13970639753221
NE,2013-12-18,51809.0,13201.0,25.47999954,54.13970639753221
N,2013-12-18,15041.0,5138.0,34.15999985,54.13970639753221
SE/CO,2013-12-18,200625.0,84361.0,42.04999924,54.13970639753221
S,2013-12-18,20100.0,13046.0,64.91000366,54.13970639753221
NE,2013-12-19,51809.0,13431.0,25.92000008,54.13970639753221
N,2013-12-19,15041.0,5181.0,34.45000076,54.13970639753221
SE/CO,2013-12-19,200625.0,84441.0,42.09000015,54.13970639753221
S,2013-12-19,20100.0,12848.0,63.91999817,54.13970639753221
NE,2013-12-20,51809.0,13738.0,26.52000046,54.13970639753221
N,2013-12-20,15041.0,5247.0,34.88000107,54.13970639753221
SE/CO,2013-12-20,200625.0,84381.0,42.06000137,54.13970639753221
S,2013-12-20,20100.0,12683.0,63.09999847,54.13970639753221
NE,2013-12-21,51809.0,13932.0,26.88999939,54.13970639753221
N,2013-12-21,15041.0,5367.0,35.68000031,54.13970639753221
SE/CO,2013-12-21,200625.0,84546.0,42.13999939,54.13970639753221
S,2013-12-21,20100.0,12577.0,62.56999969,54.13970639753221
NE,2013-12-22,51809.0,14509.0,28.0,54.13970639753221
N,2013-12-22,15041.0,5521.0,36.70999908,54.13970639753221
SE/CO,2013-12-22,200625.0,84822.0,42.27999878,54.13970639753221
S,2013-12-22,20100.0,12500.0,62.18999863,54.13970639753221
NE,2013-12-23,51809.0,14838.0,28.63999939,54.13970639753221
N,2013-12-23,15041.0,5643.0,37.52000046,54.13970639753221
SE/CO,2013-12-23,200625.0,84981.0,42.36000061,54.13970639753221
S,2013-12-23,20100.0,12377.0,61.58000183,54.13970639753221
NE,2013-12-24,51809.0,15261.0,29.45999908,54.13970639753221
N,2013-12-24,15041.0,5747.0,38.20999908,54.13970639753221
SE/CO,2013-12-24,200625.0,85359.0,42.54999924,54.13970639753221
S,2013-12-24,20100.0,12266.0,61.02999878,54.13970639753221
NE,2013-12-25,51809.0,15601.0,30.11000061,54.13970639753221
N,2013-12-25,15041.0,5928.0,39.40999985,54.13970639753221
SE/CO,2013-12-25,200625.0,85769.0,42.75,54.13970639753221
S,2013-12-25,20100.0,12178.0,60.59000015,54.13970639753221
NE,2013-12-26,51809.0,15921.0,30.72999954,54.13970639753221
N,2013-12-26,15041.0,6082.0,40.43999863,54.13970639753221
SE/CO,2013-12-26,200625.0,85884.0,42.81000137,54.13970639753221
S,2013-12-26,20100.0,12040.0,59.90000153,54.13970639753221
NE,2013-12-27,51809.0,16190.0,31.25,54.13970639753221
N,2013-12-27,15041.0,6255.0,41.59000015,54.13970639753221
SE/CO,2013-12-27,200625.0,85992.0,42.86000061,54.13970639753221
S,2013-12-27,20100.0,11868.0,59.04999924,54.13970639753221
NE,2013-12-28,51809.0,16408.0,31.67000008,54.13970639753221
N,2013-12-28,15041.0,6442.0,42.83000183,54.13970639753221
SE/CO,2013-12-28,200625.0,86091.0,42.90999985,54.13970639753221
S,2013-12-28,20100.0,11758.0,58.5,54.13970639753221
NE,2013-12-29,51809.0,16691.0,32.22000122,54.13970639753221
N,2013-12-29,15041.0,6599.0,43.86999893,54.13970639753221
SE/CO,2013-12-29,200625.0,86258.0,42.99000168,54.13970639753221
S,2013-12-29,20100.0,11677.0,58.09999847,54.13970639753221
NE,2013-12-30,51809.0,17038.0,32.88999939,54.13970639753221
N,2013-12-30,15041.0,6746.0,44.84999847,54.13970639753221
SE/CO,2013-12-30,200625.0,86135.0,42.93000031,54.13970639753221
S,2013-12-30,20100.0,11625.0,57.84000015,54.13970639753221
NE,2013-12-31,51809.0,17347.0,33.47999954,54.13970639753221
N,2013-12-31,15041.0,6911.0,45.95000076,54.13970639753221
SE/CO,2013-12-31,200625.0,86283.0,43.00999832,54.13970639753221
S,2013-12-31,20100.0,11590.0,57.65999985,54.13970639753221
NE,2014-01-01,51809.0,17601.0,33.97000122,54.13970639753221
N,2014-01-01,15041.0,7115.0,47.29999924,54.13970639753221
SE/CO,2014-01-01,200625.0,86505.0,43.11999893,54.13970639753221
S,2014-01-01,20100.0,11592.0,57.66999817,54.13970639753221
NE,2014-01-02,51809.0,17854.0,34.45999908,54.13970639753221
N,2014-01-02,15041.0,7253.0,48.22000122,54.13970639753221
SE/CO,2014-01-02,200625.0,86436.0,43.08000183,54.13970639753221
S,2014-01-02,20100.0,11563.0,57.52999878,54.13970639753221
NE,2014-01-03,51809.0,18067.0,34.86999893,54.13970639753221
N,2014-01-03,15041.0,7350.0,48.86999893,54.13970639753221
SE/CO,2014-01-03,200625.0,86243.0,42.99000168,54.13970639753221
S,2014-01-03,20100.0,11635.0,57.88999939,54.13970639753221
NE,2014-01-04,51809.0,18351.0,35.41999817,54.13970639753221
N,2014-01-04,15041.0,7459.0,49.59000015,54.13970639753221
SE/CO,2014-01-04,200625.0,86210.0,42.97000122,54.13970639753221
S,2014-01-04,20100.0,11724.0,58.33000183,54.13970639753221
NE,2014-01-05,51809.0,18633.0,35.95999908,54.13970639753221
N,2014-01-05,15041.0,7590.0,50.45999908,54.13970639753221
SE/CO,2014-01-05,200625.0,86237.0,42.97999954,54.13970639753221
S,2014-01-05,20100.0,11870.0,59.06000137,54.13970639753221
NE,2014-01-06,51809.0,18857.0,36.40000153,54.13970639753221
N,2014-01-06,15041.0,7669.0,50.99000168,54.13970639753221
SE/CO,2014-01-06,200625.0,86008.0,42.86999893,54.13970639753221
S,2014-01-06,20100.0,11897.0,59.18999863,54.13970639753221
NE,2014-01-07,51809.0,19056.0,36.77999878,54.13970639753221
N,2014-01-07,15041.0,7706.0,51.22999954,54.13970639753221
SE/CO,2014-01-07,200625.0,85764.0,42.75,54.13970639753221
S,2014-01-07,20100.0,11899.0,59.20000076,54.13970639753221
NE,2014-01-08,51809.0,19283.0,37.22000122,54.13970639753221
N,2014-01-08,15041.0,7741.0,51.47000122,54.13970639753221
SE/CO,2014-01-08,200625.0,85466.0,42.59999847,54.13970639753221
S,2014-01-08,20100.0,11859.0,59.0,54.13970639753221
NE,2014-01-09,51809.0,19735.0,38.09000015,54.13970639753221
N,2014-01-09,15041.0,7773.0,51.68000031,54.13970639753221
SE/CO,2014-01-09,200625.0,85108.0,42.41999817,54.13970639753221
S,2014-01-09,20100.0,11801.0,58.70999908,54.13970639753221
NE,2014-01-10,51809.0,19969.0,38.54000092,54.13970639753221
N,2014-01-10,15041.0,7812.0,51.93999863,54.13970639753221
SE/CO,2014-01-10,200625.0,84686.0,42.20999908,54.13970639753221
S,2014-01-10,20100.0,11728.0,58.34999847,54.13970639753221
NE,2014-01-11,51809.0,20161.0,38.90999985,54.13970639753221
N,2014-01-11,15041.0,7839.0,52.11999893,54.13970639753221
SE/CO,2014-01-11,200625.0,84326.0,42.02999878,54.13970639753221
S,2014-01-11,20100.0,11806.0,58.74000168,54.13970639753221
NE,2014-01-12,51809.0,20500.0,39.56999969,54.13970639753221
N,2014-01-12,15041.0,7903.0,52.54000092,54.13970639753221
