id_subsistema,ena_data,ena_bruta_regiao_mwmed,ena_armazenavel_regiao_mwmed,month,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_percentualmlt,max,min
S,2019-02-05,5694.49609375,5442.953125,2,69.34039904417959,66.27742568486406,28689.46484375,1523.0
SE/CO,2019-02-05,36425.64453125,31923.10351563,2,51.32403830009978,44.97992028908703,104332.0,16743.0
N,2019-02-06,13896.51953125,13689.65332031,2,60.692748778296554,59.789265071958035,34085.22265625,6180.0
NE,2019-02-06,3380.31811523,3371.72705078,2,23.622562035692848,23.562525392393386,32550.0,1870.0
S,2019-02-06,5474.76611328,5243.14306641,2,66.66480417556919,63.844390528183915,28689.46484375,1523.0
SE/CO,2019-02-06,37852.13671875,33010.48828125,2,53.333977742715064,46.51205453340347,104332.0,16743.0
N,2019-02-07,14224.54785156,14023.17089844,2,62.125405379251276,61.245895887830315,34085.22265625,6180.0
NE,2019-02-07,3505.44311523,3493.10791016,2,24.496968814569325,24.410767120806767,32550.0,1870.0
S,2019-02-07,5001.37011719,4777.31591797,2,60.90038415764606,58.172134401097715,28689.46484375,1523.0
SE/CO,2019-02-07,38119.73828125,33352.953125,2,53.71103058610768,46.99459036724393,104332.0,16743.0
N,2019-02-08,14719.13769531,14510.96191406,2,64.28551583478745,63.37631260841704,34085.22265625,6180.0
NE,2019-02-08,3454.54907227,3435.14892578,2,24.141307706328327,24.005734322895336,32550.0,1870.0
S,2019-02-08,4570.15185547,4398.27392578,2,55.649551449968904,53.556638567883915,28689.46484375,1523.0
SE/CO,2019-02-08,39751.19140625,34954.2578125,2,56.00976170671921,49.250842086849644,104332.0,16743.0
N,2019-02-09,15092.171875,14859.359375,2,65.91473455410274,64.89793099093916,34085.22265625,6180.0
NE,2019-02-09,3254.09692383,3222.09594727,2,22.74049477976457,22.516863444422064,32550.0,1870.0
S,2019-02-09,4317.86181641,4117.47119141,2,52.577481209637625,50.1373766466609,28689.46484375,1523.0
SE/CO,2019-02-09,40594.18359375,35283.359375,2,57.19754476106755,49.714548945458056,104332.0,16743.0
N,2019-02-10,15196.70214844,14870.00195313,2,66.37126826467347,64.9444122209583,34085.22265625,6180.0
NE,2019-02-10,3039.92089844,3007.91992188,2,21.243775751002644,21.020144415660138,32550.0,1870.0
S,2019-02-10,4144.4921875,3949.22094727,2,50.46640429381448,48.08863714875294,28689.46484375,1523.0
SE/CO,2019-02-10,41175.515625,35665.28515625,2,58.0166464632036,50.25268557081972,104332.0,16743.0
N,2019-02-11,15246.56347656,14816.69921875,2,66.5890365378396,64.71161368031316,34085.22265625,6180.0
NE,2019-02-11,2891.60791016,2867.14599609,2,20.207325142831138,20.036378781295863,32550.0,1870.0
S,2019-02-11,4084.5090332,3883.37304688,2,49.73600501236522,47.28682437829985,28689.46484375,1523.0
SE/CO,2019-02-11,41726.21875,36082.88671875,2,58.792591779839974,50.84108967083623,104332.0,16743.0
N,2019-02-12,15274.75292969,14734.40625,2,66.71215336527031,64.35220091747479,34085.22265625,6180.0
NE,2019-02-12,2822.14306641,2792.79101563,2,19.72188633948572,19.516766402015524,32550.0,1870.0
S,2019-02-12,4164.40283203,3952.61694336,2,50.70885103786481,48.12998931058715,28689.46484375,1523.0
SE/CO,2019-02-12,42590.71875,37089.45703125,2,60.01067952218235,52.259355673684105,104332.0,16743.0
N,2019-02-13,15248.71875,14729.17480469,2,66.59844964801789,64.32935269312384,34085.22265625,6180.0
NE,2019-02-13,2877.97607422,2865.08911133,2,20.112062247690538,20.022004723533527,32550.0,1870.0
S,2019-02-13,4277.92919922,4061.55493164,2,52.09123210782999,49.456498882996215,28689.46484375,1523.0
SE/CO,2019-02-13,43025.99609375,37908.31640625,2,60.62398894605884,53.41313539304748,104332.0,16743.0
N,2019-02-14,15243.32910156,14790.4765625,2,66.57491047491511,64.5970867957575,34085.22265625,6180.0
NE,2019-02-14,2834.68310547,2813.20605469,2,19.80951946764908,19.659432124653623,32550.0,1870.0
S,2019-02-14,4355.26904297,4147.67675781,2,53.03297928604395,50.50518197887111,28689.46484375,1523.0
SE/CO,2019-02-14,43095.1484375,38214.80859375,2,60.72142517772584,53.84498545287102,104332.0,16743.0
N,2019-02-15,15188.92675781,14727.01269531,2,66.33730941410674,64.31990972712532,34085.22265625,6180.0
NE,2019-02-15,2933.40405273,2913.35888672,2,20.499407703423312,20.35932675203192,32550.0,1870.0
S,2019-02-15,6315.12011719,6096.43603516,2,76.89757648942646,74.23471725431114,28689.46484375,1523.0
SE/CO,2019-02-15,44272.01953125,39261.08984375,2,62.3796464080485,55.31920449933448,104332.0,16743.0
N,2019-02-16,15001.60351563,14562.46582031,2,65.51917920154523,63.60125480607327,34085.22265625,6180.0
NE,2019-02-16,3286.86010742,3271.82592773,2,22.96945262055315,22.864389774313125,32550.0,1870.0
S,2019-02-16,8705.11621094,8379.86621094,2,105.99993780925337,102.03945308543865,28689.46484375,1523.0
SE/CO,2019-02-16,45178.2734375,40368.30078125,2,63.65656575409017,56.87927398592345,104332.0,16743.0
N,2019-02-17,14754.87695313,14414.16699219,2,64.4416062710664,62.95356287868363,34085.22265625,6180.0
NE,2019-02-17,3699.24291992,3684.20898438,2,25.85129339371716,25.74623225366227,32550.0,1870.0
S,2019-02-17,9153.78613281,8745.76660156,2,111.46327484722809,106.49492705158269,28689.46484375,1523.0
SE/CO,2019-02-17,46513.6484375,41407.0625,2,65.53812031618439,58.34289794986084,104332.0,16743.0
N,2019-02-18,14446.83398438,14195.72753906,2,63.09623526120876,61.99953328715361,34085.22265625,6180.0
NE,2019-02-18,4018.93994141,4008.2019043,2,28.08542120812255,28.01038094885533,32550.0,1870.0
S,2019-02-18,9382.5859375,9040.28027344,2,114.24931060829351,110.08114349565744,28689.46484375,1523.0
SE/CO,2019-02-18,48586.078125,43756.0234375,2,68.45819110763631,61.65260358920128,104332.0,16743.0
N,2019-02-19,14333.92871094,14048.84179688,2,62.60312391910405,61.35801298207313,34085.22265625,6180.0
NE,2019-02-19,4267.83789063,4256.38378906,2,29.82478627542662,29.744741967264797,32550.0,1870.0
S,2019-02-19,9427.43945313,9227.9609375,2,114.7954802115587,112.36648216734086,28689.46484375,1523.0
SE/CO,2019-02-19,50969.96875,46073.91796875,2,71.81711296928745,64.91853640187688,104332.0,16743.0
N,2019-02-20,14386.48632813,13982.04394531,2,62.83266817652228,61.06627480870165,34085.22265625,6180.0
NE,2019-02-20,4508.84912109,4481.71582031,2,31.50903685444428,31.31942213208403,32550.0,1870.0
S,2019-02-20,8963.69140625,8815.47265625,2,109.14854076385032,107.34371956428718,28689.46484375,1523.0
SE/CO,2019-02-20,53390.47265625,48210.11328125,2,75.22762325094733,67.92845349314986,104332.0,16743.0
N,2019-02-21,14465.30371094,13995.64453125,2,63.17690139286776,61.12567507391466,34085.22265625,6180.0
NE,2019-02-21,4522.58300781,4512.453125,2,31.60501290757746,31.534222592306428,32550.0,1870.0
S,2019-02-21,8406.02636719,8188.69091797,2,102.35799850957618,99.71156122570464,28689.46484375,1523.0
SE/CO,2019-02-21,54722.8828125,48998.21875,2,77.10500032335985,69.03890070096637,104332.0,16743.0
N,2019-02-22,14633.93652344,14218.83300781,2,63.91340155766258,62.10044592265886,34085.22265625,6180.0
NE,2019-02-22,4318.01318359,4268.48095703,2,30.17542456750524,29.829280194463003,32550.0,1870.0
S,2019-02-22,7806.09082031,7599.61523438,2,95.05273926686546,92.53853971600779,28689.46484375,1523.0
SE/CO,2019-02-22,55261.90625,49649.9609375,2,77.86448886246222,69.95721090311923,104332.0,16743.0
N,2019-02-23,14955.13476563,14347.18457031,2,65.31622794001177,62.661018598471415,34085.22265625,6180.0
NE,2019-02-23,4292.11083984,4242.34619141,2,29.99441210026217,29.646643501376282,32550.0,1870.0
S,2019-02-23,7509.19189453,7288.41796875,2,91.43747820593177,88.74917148658267,28689.46484375,1523.0
SE/CO,2019-02-23,55719.7578125,49583.9609375,2,78.50960554967281,69.86421635020473,104332.0,16743.0
N,2019-02-24,15219.10058594,14452.3828125,2,66.4690929564718,63.1204696481244,34085.22265625,6180.0
NE,2019-02-24,4483.64892578,4436.546875,2,31.332931187246874,31.003769528897095,32550.0,1870.0
S,2019-02-24,7351.02392578,7046.80712891,2,89.51150795525943,85.80713907983596,28689.46484375,1523.0
SE/CO,2019-02-24,55954.2890625,50143.75,2,78.84006204570663,70.65296382889596,104332.0,16743.0
N,2019-02-25,15590.86621094,14771.61035156,2,68.09277129058931,64.51468902713604,34085.22265625,6180.0
NE,2019-02-25,4768.8828125,4716.98486328,2,33.326221449890255,32.963544777700406,32550.0,1870.0
S,2019-02-25,7718.56787109,7390.38378906,2,93.9869950597355,89.99078278155265,28689.46484375,1523.0
SE/CO,2019-02-25,56006.03515625,50123.20703125,2,78.9129727253029,70.62401861382865,104332.0,16743.0
N,2019-02-26,16206.9140625,15404.43164063,2,70.78334697078463,67.27852233321771,34085.22265625,6180.0
NE,2019-02-26,4943.40820313,4931.68603516,2,34.54585129726638,34.46393366980506,32550.0,1870.0
S,2019-02-26,9068.26171875,8810.79101563,2,110.4218662833608,107.28671244312531,28689.46484375,1523.0
SE/CO,2019-02-26,56340.578125,50327.06640625,2,79.3843465709029,70.91125818103406,104332.0,16743.0
N,2019-02-27,16916.96289063,16164.81835938,2,73.88446988498684,70.59949489700728,34085.22265625,6180.0
NE,2019-02-27,4987.05615234,4982.18798828,2,34.85087477517471,34.81685474996195,32550.0,1870.0
S,2019-02-27,9845.98144531,9363.95898438,2,119.89195727936459,114.02249504093619,28689.46484375,1523.0
SE/CO,2019-02-27,56622.11328125,50708.41796875,2,79.78103196461785,71.44858572736646,104332.0,16743.0
N,2019-02-28,17579.88476563,16827.21289063,2,76.7797668497077,73.49248869929478,34085.22265625,6180.0
NE,2019-02-28,5072.61523438,5068.88476563,2,35.44878439619549,35.42271488839619,32550.0,1870.0
S,2019-02-28,9646.26269531,9259.96777344,2,117.46003396365555,112.75622109062454,28689.46484375,1523.0
SE/CO,2019-02-28,58749.83203125,52423.15234375,2,82.77900550831599,73.86466082691605,104332.0,16743.0
N,2019-03-01,18203.92773438,17404.54296875,3,67.36365885013511,64.40553445919973,34739.07421875,7175.0
NE,2019-03-01,5069.58789063,5069.58789063,3,35.74836532606868,35.74836532606868,23707.0,2487.0
S,2019-03-01,8803.84863281,8502.10058594,3,124.60907150609323,120.33815028544446,28186.0,1035.75305176
SE/CO,2019-03-01,60420.765625,53354.3515625,3,87.69004210475063,77.43439340085808,99094.0,26201.0
N,2019-03-02,18793.66992188,18032.7890625,3,69.54600060120971,66.73035996668499,34739.07421875,7175.0
NE,2019-03-02,5044.35302734,5025.73876953,3,35.570420859712414,35.439161810097076,23707.0,2487.0
S,2019-03-02,7709.02978516,7484.75585938,3,109.11308040458633,105.93872259585237,28186.0,1035.75305176
SE/CO,2019-03-02,62343.0859375,54498.9375,3,90.47994963733898,79.09555720793091,99094.0,26201.0
N,2019-03-03,19242.8125,18501.52734375,3,71.20805331032943,68.46492660136181,34739.07421875,7175.0
NE,2019-03-03,5258.92578125,5238.88085938,3,37.083487673283734,36.942140249114274,23707.0,2487.0
S,2019-03-03,6862.60400391,6651.29101563,3,97.1328277787847,94.14191819310453,28186.0,1035.75305176
SE/CO,2019-03-03,64283.6796875,55909.078125,3,93.2963778286313,81.14212661996606,99094.0,26201.0
N,2019-03-04,19752.09570313,18982.62695313,3,73.09265648247676,70.24523634726354,34739.07421875,7175.0
NE,2019-03-04,5608.87304688,5589.54394531,3,39.55115229740872,39.414852503568234,23707.0,2487.0
S,2019-03-04,6343.97802734,6109.99902344,3,89.79223117215024,86.4805083513782,28186.0,1035.75305176
SE/CO,2019-03-04,66356.265625,57976.9453125,3,96.30436930714194,84.14326966843942,99094.0,26201.0
N,2019-03-05,20261.21484375,19423.02734375,3,74.97665254108712,71.87493857988463,34739.07421875,7175.0
NE,2019-03-05,5798.59277344,5777.83203125,3,40.88896717328139,40.742572118641895,23707.0,2487.0
S,2019-03-05,6087.25683594,5842.06005859,3,86.15861698470577,82.68811856563904,28186.0,1035.75305176
SE/CO,2019-03-05,68162.015625,59324.5234375,3,98.92509567319672,86.09904069017895,99094.0,26201.0
N,2019-03-06,20829.421875,19747.90625,3,77.07930341774842,73.07715340558391,34739.07421875,7175.0
NE,2019-03-06,5774.52294922,5760.92089844,3,40.71923801814804,40.623322710837584,23707.0,2487.0
S,2019-03-06,6266.79882813,6028.11523438,3,88.69984206435701,85.32153080056692,28186.0,1035.75305176
SE/CO,2019-03-06,70123.953125,61672.5859375,3,101.77250053810138,89.50683761826672,99094.0,26201.0
N,2019-03-07,21662.92382813,20204.01757813,3,80.1636785065118,74.76499398340621,34739.07421875,7175.0
NE,2019-03-07,5775.79101563,5755.74609375,3,40.72817983003895,40.586832405798965,23707.0,2487.0
S,2019-03-07,7765.09814453,7332.31103516,3,109.90666812892863,103.7810289786348,28186.0,1035.75305176
SE/CO,2019-03-07,71126.2265625,62487.4296875,3,103.22712295186442,90.6894390303337,99094.0,26201.0
N,2019-03-08,22664.56054688,20202.79296875,3,83.87023651960543,74.7604623147629,34739.07421875,7175.0
NE,2019-03-08,5884.38818359,5870.06982422,3,41.4939563225988,41.39298994176638,23707.0,2487.0
S,2019-03-08,10119.96875,9709.97167969,3,143.23734564319537,137.4342751472819,28186.0,1035.75305176
SE/CO,2019-03-08,71553.109375,62987.90234375,3,103.84666776257153,91.41578646808745,99094.0,26201.0
N,2019-03-09,23412.078125,20293.24609375,3,86.63642631401191,75.09518422441545,34739.07421875,7175.0
NE,2019-03-09,5974.21582031,5949.87597656,3,42.127378849857685,41.955745643150166,23707.0,2487.0
S,2019-03-09,10951.18652344,10539.62792969,3,155.00234516643917,149.17717297453925,28186.0,1035.75305176
SE/CO,2019-03-09,71724.84375,62890.94921875,3,104.09590979747139,91.27507617543404,99094.0,26201.0
N,2019-03-10,23915.3359375,20497.69726563,3,88.49873252010002,75.85175605852703,34739.07421875,7175.0
NE,2019-03-10,5985.47509766,5962.56591797,3,42.206774013468376,42.04522918131498,23707.0,2487.0
S,2019-03-10,11046.87597656,10576.19921875,3,156.3567271422687,149.69480049900218,28186.0,1035.75305176
SE/CO,2019-03-10,72500.34375,63247.40625,3,105.22141072333349,91.79241043552679,99094.0,26201.0
N,2019-03-11,24388.54101563,21063.78710938,3,90.24982854258631,77.94657228002198,34739.07421875,7175.0
NE,2019-03-11,5927.99414063,5917.25585938,3,41.801445159223945,41.72572381670445,23707.0,2487.0
S,2019-03-11,10846.21972656,10465.52636719,3,153.5166523014529,148.12834452627817,28186.0,1035.75305176
SE/CO,2019-03-11,71657.203125,62878.4296875,3,103.99774140796347,91.25690629276062,99094.0,26201.0
N,2019-03-12,24778.46289063,21320.29101563,3,91.69273496085877,78.89576532706528,34739.07421875,7175.0
NE,2019-03-12,5805.99511719,5790.24511719,3,40.94116504307929,40.830103401377364,23707.0,2487.0
S,2019-03-12,11946.38183594,11345.09277344,3,169.08827156409237,160.5776672920401,28186.0,1035.75305176
SE/CO,2019-03-12,70124.09375,61463.06640625,3,101.77270463038725,89.20275711999713,99094.0,26201.0
N,2019-03-13,24965.86914063,21281.37109375,3,92.38623203882952,78.7517421042612,34739.07421875,7175.0
NE,2019-03-13,5684.60107422,5664.55615234,3,40.0851509665661,39.94380354232613,23707.0,2487.0
S,2019-03-13,14647.80957031,13665.15039063,3,207.32409498183466,193.4156041508444,28186.0,1035.75305176
SE/CO,2019-03-13,69191.5703125,60447.84375,3,100.41931199042033,87.72934120824272,99094.0,26201.0
N,2019-03-14,24905.60351563,20985.10351563,3,92.16321901317227,77.65540353645093,34739.07421875,7175.0
NE,2019-03-14,5601.99121094,5585.52490234,3,39.50262480550906,39.386512090214666,23707.0,2487.0
S,2019-03-14,14165.83886719,13273.91699219,3,200.50231460897592,187.8781133834433,28186.0,1035.75305176
SE/CO,2019-03-14,68249.6328125,59765.0390625,3,99.05225650575981,86.73837111415602,99094.0,26201.0
N,2019-03-15,24813.55273438,20304.87304688,3,91.82258497443664,75.1382097799738,34739.07421875,7175.0
NE,2019-03-15,5584.61914063,5573.81591797,3,39.38012508180176,39.30394580279914,23707.0,2487.0
S,2019-03-15,12920.19140625,12218.90332031,3,182.87150562923168,172.94552201774647,28186.0,1035.75305176
SE/CO,2019-03-15,67700.9140625,59595.06640625,3,98.25588840625899,86.49168590205981,99094.0,26201.0
N,2019-03-16,24402.984375,19024.25195313,3,90.30327621319057,70.39926971525705,34739.07421875,7175.0
NE,2019-03-16,5640.07080078,5609.28710938,3,39.7711442825228,39.5540720727114,23707.0,2487.0
S,2019-03-16,11904.05273438,11468.01269531,3,168.48914835524695,162.3174674604278,28186.0,1035.75305176
SE/CO,2019-03-16,68363.890625,60492.3125,3,99.2180814880367,87.79387972442187,99094.0,26201.0
N,2019-03-17,23981.88671875,18043.30078125,3,88.74500377483963,66.76925859593335,34739.07421875,7175.0
NE,2019-03-17,5769.79589844,5744.02392578,3,40.685905064495024,40.50417315379555,23707.0,2487.0
S,2019-03-17,11830.90527344,11419.15234375,3,167.45382419522073,161.62590138571557,28186.0,1035.75305176
SE/CO,2019-03-17,67557.265625,59858.07421875,3,98.04740813623334,86.87339516895564,99094.0,26201.0
N,2019-03-18,23451.2734375,17792.81054688,3,86.78146862017246,65.84231914969928,34739.07421875,7175.0
NE,2019-03-18,5979.67822266,5963.21191406,3,42.16589715923086,42.049784443936474,23707.0,2487.0
S,2019-03-18,12577.33496094,11941.21777344,3,178.0187389482213,169.0151797766068,28186.0,1035.75305176
SE/CO,2019-03-18,66869.6484375,59711.53515625,3,97.04945355058544,86.66071966860913,99094.0,26201.0
N,2019-03-19,22928.49414063,18513.28125,3,84.84692313514756,68.50842194710998,34739.07421875,7175.0
NE,2019-03-19,6225.03515625,6205.70605469,3,43.89603962573602,43.759739831966066,23707.0,2487.0
S,2019-03-19,13676.84667969,12906.49609375,3,193.58115262636014,182.67766311264742,28186.0,1035.75305176
SE/CO,2019-03-19,66681.078125,59580.5234375,3,96.7757771336817,86.4705793581618,99094.0,26201.0
N,2019-03-20,22274.8046875,18306.40234375,3,82.42794444235612,67.74286627872561,34739.07421875,7175.0
NE,2019-03-20,6414.1328125,6381.91796875,3,45.22946795240979,45.002303924851304,23707.0,2487.0
S,2019-03-20,13081.32519531,12317.53027344,3,185.15218226060816,174.34148116783936,28186.0,1035.75305176
SE/CO,2019-03-20,66365.8984375,59569.390625,3,96.31834962872468,86.45442205219636,99094.0,26201.0
N,2019-03-21,21690.00976563,18115.9375,3,80.2639100543409,67.03805087050534,34739.07421875,7175.0
